x1	x2	x3	x4	x5	x6	choice
  -0.30687	  -1.23881	   0.64111	   0.80670	  -0.94146	   1.27939	   0.00000
   0.56771	  -0.91948	   0.11785	   0.61413	   0.86392	   1.58642	   0.00000
  -2.12925	   0.65922	  -0.85400	   1.06479	  -0.15938	   0.41079	   0.00000
   0.19507	   1.18116	   1.20468	  -0.59032	  -0.84483	  -0.02417	   1.00000
   0.36100	   0.15046	  -1.74984	   0.44072	   0.51178	   0.58443	   1.00000
   0.15198	   1.15203	   0.16896	   1.09377	  -0.08470	   0.55385	   0.00000
  -0.22227	   0.70409	  -0.75341	  -0.68462	  -0.30594	  -1.69920	   0.00000
   1.30477	  -0.73029	  -1.40802	  -0.82557	  -0.50712	   0.68626	   1.00000
  -0.09324	  -0.72385	   1.31010	   0.03015	  -0.51315	   2.26588	   0.00000
  -0.13954	   0.67833	   2.16105	   1.17261	   0.07289	   0.87614	   1.00000
  -0.24094	   0.55358	  -0.64057	   0.55477	  -0.01352	   0.38373	   1.00000
   1.03411	  -1.18948	  -1.10496	  -1.90361	  -1.04076	  -0.26475	   0.00000
  -0.29246	   0.18629	  -0.54499	  -2.15071	   0.18972	   0.47205	   0.00000
  -0.83435	  -0.71573	  -0.28607	   0.94394	   0.85456	   0.18417	   0.00000
  -0.10876	  -1.68777	   0.32509	   0.83042	  -0.55120	   0.20015	   0.00000
   1.70771	   0.25653	  -0.92008	   0.80229	   2.00165	   0.06680	   1.00000
  -0.30069	   0.94175	   0.98845	  -0.03953	   2.19629	  -0.11491	   1.00000
   0.61577	  -1.12647	  -0.53336	  -1.77269	   0.67861	  -0.44327	   0.00000
  -0.27811	   0.37171	  -0.68518	  -0.71311	   0.66141	   1.16888	   0.00000
  -0.27675	  -0.68488	  -1.00037	  -1.35354	   0.32457	   0.37460	   0.00000
  -0.56084	   0.84968	  -1.52934	  -0.22950	   0.71808	   1.05245	   0.00000
  -1.21630	   0.55003	   0.06215	   0.63607	   0.55511	  -1.16923	   1.00000
  -0.10978	   1.23731	  -0.05781	   0.33055	   0.06860	  -1.28096	   1.00000
   0.71846	   0.52670	   0.62730	   0.17008	   0.15739	   1.31665	   1.00000
   1.57619	  -0.33701	   2.06186	  -0.42465	   2.07833	  -0.66105	   1.00000
   0.44187	   1.74023	  -0.27945	  -1.05228	   0.56594	   1.43769	   1.00000
  -0.81686	   0.62082	  -0.44801	  -1.60150	   2.33440	  -1.06117	   1.00000
   0.74550	   0.14965	   0.17080	   0.84459	   0.37958	  -0.53530	   1.00000
   0.45403	  -0.01453	   0.84885	   0.45194	  -1.12484	   0.12172	   1.00000
   1.39836	  -1.09903	  -0.04601	  -0.73461	  -0.64142	   0.62715	   0.00000
   2.08961	   1.09149	   1.12004	  -0.95414	   2.13311	   0.71310	   1.00000
   1.21461	   0.31465	   0.38589	   0.06609	  -1.01747	   0.56980	   1.00000
  -0.39276	  -0.23278	  -0.14631	  -0.27960	   0.36970	  -0.05443	   0.00000
  -0.15923	  -0.99275	  -0.85001	   1.51128	   1.34642	  -0.08278	   0.00000
   1.15794	   0.28012	   1.18766	  -0.22884	   0.47520	   0.49186	   1.00000
  -0.50769	  -0.87257	   0.82871	   0.79333	   1.49398	  -0.55618	   1.00000
  -0.14048	  -0.30575	  -0.37881	   0.94575	   0.45429	   0.94317	   1.00000
   0.63434	  -1.41106	   0.27000	   0.04371	  -1.47278	  -1.29866	   0.00000
   1.07061	   0.05116	   0.78411	   1.02720	  -0.47030	  -0.96003	   1.00000
   0.22291	   0.00094	   0.96211	   2.61877	  -0.37989	  -0.12536	   1.00000
  -2.89252	   0.43816	   1.08861	   0.29387	  -0.06070	   0.61936	   0.00000
   0.33937	   1.03782	  -1.42079	   0.00024	  -2.72771	   0.25528	   1.00000
  -0.31205	  -0.88662	   0.86799	  -1.88563	  -1.25207	   1.28788	   0.00000
  -0.97592	   0.17093	   1.13702	  -0.28016	  -0.14194	  -0.57047	   0.00000
   0.02413	  -0.21474	   1.14781	  -0.80990	  -1.71903	  -0.38315	   0.00000
   1.12046	  -0.57520	  -0.08926	   0.23913	  -0.65069	   1.09593	   0.00000
  -1.12988	  -0.41233	   0.44205	  -1.50889	   0.06281	   2.00861	   0.00000
   1.58992	   0.32312	   0.43686	   0.11540	  -0.76299	  -2.14747	   1.00000
   0.97873	  -1.24645	  -0.16167	   0.16770	   0.60807	  -0.15296	   0.00000
   0.93416	  -0.11511	   1.22077	  -1.08930	  -1.98971	   0.80483	   0.00000
  -0.81471	   1.03167	   0.32058	   0.12797	  -0.38912	  -0.45812	   1.00000
  -0.25124	  -1.78269	  -1.37819	  -1.17423	   1.02775	  -0.01628	   0.00000
  -0.38283	  -0.22779	  -0.54395	   0.08155	   1.17132	  -0.21107	   0.00000
   0.00034	   0.24561	   0.66325	  -0.46885	   1.47973	   0.10824	   1.00000
  -0.06220	  -0.12476	  -0.26864	   1.96932	  -1.38363	   0.69497	   0.00000
  -0.31735	   1.17181	  -1.00381	   1.13938	  -0.25053	  -0.54383	   1.00000
  -0.17793	  -0.92802	  -0.10149	   0.75668	  -0.44475	  -1.17479	   0.00000
  -0.21162	  -0.87637	   0.55039	   0.03329	   0.19255	   1.65702	   0.00000
   0.26748	  -0.95313	  -1.38992	  -1.10885	  -0.64982	   0.52299	   0.00000
  -1.65182	   0.30501	   0.00104	   0.60602	   0.29019	  -1.28120	   0.00000
   0.48658	   0.91602	   1.57337	   0.31690	   1.62402	  -1.81117	   1.00000
   1.69727	   1.18992	   0.43355	   0.94892	   0.47433	   0.44680	   1.00000
   1.07250	  -0.31392	   0.04565	   0.89158	   2.10636	   2.05895	   1.00000
  -0.94590	  -0.57199	   1.91282	  -0.07449	   0.52844	   0.75058	   0.00000
   1.04461	   0.26927	   2.61577	  -2.96747	  -0.80478	   1.58201	   0.00000
   2.28963	   0.66953	   0.35507	   0.22042	   0.21043	  -0.96682	   1.00000
  -0.24256	  -1.41761	   2.70384	   1.39696	   0.75664	  -0.35877	   1.00000
   0.72103	  -0.18104	   1.01626	   2.88757	   0.97166	   0.34261	   1.00000
   2.29938	   0.89190	   0.65672	   1.13827	  -0.25225	  -0.44875	   1.00000
   1.03030	   0.32538	   1.47139	   0.07575	  -1.21013	  -0.51141	   0.00000
   1.55072	   0.21024	  -1.31176	  -0.36667	  -0.94535	   1.75744	   1.00000
  -1.09523	   1.15108	   1.02159	   0.06591	  -0.87876	  -0.48170	   1.00000
   0.23562	  -0.27316	  -0.90331	   0.06684	  -0.07243	   0.65145	   1.00000
   0.39197	   0.91610	  -0.12660	  -0.57495	   0.63826	  -0.74248	   1.00000
   0.56429	  -0.35298	  -1.43938	  -0.23402	  -1.04043	  -0.53441	   1.00000
   0.78951	   0.72469	   1.26391	  -0.55431	  -0.42614	  -0.15802	   0.00000
   0.15618	   0.37195	   0.75892	   0.22622	   1.55322	   0.37202	   1.00000
  -1.31239	  -0.66080	   0.87241	   0.32295	   0.52751	   0.55278	   0.00000
   1.06627	  -0.70259	   0.39521	  -0.37030	  -0.35744	   0.44250	   0.00000
   0.37886	  -0.26176	   2.19921	   1.28435	  -0.77616	  -0.13158	   0.00000
  -1.17862	  -1.50628	  -0.55638	  -1.35889	  -1.73358	  -0.49801	   0.00000
   0.75900	  -0.29834	   1.03303	  -0.40634	   1.06928	  -0.50825	   0.00000
   0.55298	   0.77574	   2.28674	   0.39848	  -0.59375	  -0.17637	   0.00000
   0.53703	   0.54076	  -0.60476	   0.47469	   0.42690	  -0.41185	   1.00000
  -0.28684	  -0.89482	   1.77927	  -0.51553	  -0.35366	  -0.74438	   0.00000
   1.63441	  -0.32781	  -0.80734	   2.06887	   0.94468	   1.93937	   0.00000
   0.57123	  -0.28437	   0.48780	  -0.73667	   2.50597	   0.80292	   0.00000
  -0.78995	   0.31988	  -0.21041	  -1.28844	   0.06903	   1.10616	   0.00000
  -1.54276	   0.78471	  -0.70163	   0.03069	   0.29441	  -0.02432	   1.00000
  -0.76733	   1.08339	   1.44340	  -0.62781	  -0.74146	  -1.84007	   1.00000
  -2.36962	  -1.18434	   0.02336	   1.64795	  -1.00827	   0.63433	   0.00000
  -0.26056	   0.90794	   0.45630	   1.27336	   1.13437	   0.20067	   1.00000
   0.12896	   0.72423	  -0.47517	  -1.51141	   0.27105	   0.54882	   1.00000
  -1.20767	  -0.13394	   0.49075	   0.58743	   0.72750	   0.27274	   0.00000
  -0.54544	   0.42100	  -0.12944	   1.41642	  -0.26517	   1.05609	   0.00000
   1.55328	   0.34268	   0.53825	   2.11093	  -1.48673	  -0.69840	   1.00000
   0.10729	   1.30230	  -1.37649	   0.69363	   0.50706	   0.35883	   1.00000
   1.53534	  -0.11159	  -1.31805	  -0.78013	  -1.28143	  -0.12351	   1.00000
  -0.18495	   1.19614	   0.65985	  -0.14242	  -0.30464	   0.01877	   1.00000
  -0.17678	  -0.62738	  -0.97685	   1.42287	   0.51142	   0.50212	   0.00000
  -2.19925	   0.55699	  -0.56081	   0.76605	   0.37081	   1.64406	   0.00000
   0.72929	  -2.07515	   0.71764	   0.07578	   0.19991	  -1.88553	   0.00000
   1.10056	   0.48745	   1.17506	  -0.31844	   0.76077	   0.68373	   1.00000
  -0.34237	   0.01120	  -0.10878	   1.64645	   0.04774	  -0.30576	   0.00000
  -0.31030	  -1.91315	   0.86078	  -1.31859	   0.42227	   1.54365	   0.00000
   0.81304	  -1.65256	   0.02368	  -0.64625	   0.28547	  -1.04278	   0.00000
  -0.73630	  -0.98600	  -1.56501	   0.54491	  -0.93908	  -0.51290	   0.00000
  -0.78232	  -0.41892	  -0.82639	  -1.39273	  -0.78438	   0.63721	   0.00000
   0.31710	  -0.29696	   0.23766	   1.19043	  -0.82608	  -1.26698	   0.00000
  -0.60625	  -0.47242	  -0.32164	   0.54076	   1.42661	  -0.06740	   0.00000
   0.61106	  -0.29207	  -0.06182	  -0.03310	   0.81968	   0.48851	   1.00000
  -0.92031	  -0.63661	   0.59454	  -0.39197	  -1.19031	  -1.03588	   0.00000
   1.50951	   1.46408	   0.32231	   0.74570	  -0.46111	  -0.43405	   1.00000
   0.65646	   0.00010	   1.43388	  -0.60430	  -0.49524	  -0.33518	   0.00000
   0.06585	   0.66969	  -1.75968	   1.78652	   0.68042	  -1.05947	   0.00000
  -0.87363	   0.30568	   0.05214	  -0.30862	  -0.69942	   0.42146	   0.00000
  -1.05775	   0.21993	   0.67814	   1.01655	  -1.15521	  -0.23596	   0.00000
  -0.89724	   0.54767	  -1.23950	   0.22714	  -1.78878	   0.17199	   1.00000
  -1.43220	   0.29890	  -0.97755	  -0.73434	   1.31532	  -1.66307	   0.00000
   1.34043	  -0.30603	   1.78553	  -0.60634	   0.65586	  -0.77793	   1.00000
   0.34207	   1.58663	   0.47543	  -1.82734	   0.48168	   0.73989	   1.00000
   1.07063	  -0.19234	   1.07162	  -0.89887	  -0.01267	   0.97631	   0.00000
   1.73907	  -0.75354	  -0.09196	   0.36667	  -1.32853	   0.97515	   1.00000
   1.30661	   2.46424	   1.01722	   0.26573	  -1.26884	   0.30207	   1.00000
   0.44962	   1.42069	  -0.37095	  -0.27365	  -0.15239	   0.77202	   1.00000
  -0.41105	  -1.32984	   0.11754	  -0.75892	  -0.43397	   0.89782	   0.00000
   0.74930	  -1.67291	   0.35241	   0.26848	  -0.17095	  -1.37633	   0.00000
   0.21114	  -0.20895	  -0.08317	  -1.12238	   0.22311	  -1.13744	   0.00000
  -0.26065	   0.12870	  -1.49168	  -1.14750	   1.48282	   0.44484	   1.00000
  -0.51520	   0.21657	  -0.05040	  -1.28456	  -1.42404	   0.07244	   0.00000
   1.07922	  -1.25091	  -0.65992	  -0.31528	  -1.44179	  -0.75441	   1.00000
   1.47746	  -1.25173	  -0.28267	   0.36790	   0.44511	   1.19385	   0.00000
  -0.27511	   0.01445	   1.70063	  -0.21136	  -0.15895	  -1.32485	   0.00000
  -0.43701	  -0.52505	  -0.63171	   0.59756	   1.25051	   0.02711	   0.00000
   0.69817	  -1.49436	  -0.33356	  -1.97588	   1.33759	   0.35459	   0.00000
  -0.63518	   1.78994	  -1.87064	   0.22407	   1.16427	   0.10169	   1.00000
   0.60368	   0.79801	   0.44187	  -0.50904	   0.35943	   0.87093	   1.00000
   1.73693	  -0.24670	  -0.94412	  -1.28701	   0.77136	   1.26467	   1.00000
  -0.41783	   0.11375	  -0.37832	  -0.08498	  -0.68018	  -1.17541	   1.00000
   0.02451	  -0.83606	  -0.99279	  -1.16794	  -0.49805	   0.76670	   0.00000
   1.98969	  -1.07903	  -0.35472	   0.49667	   0.95047	  -1.01190	   0.00000
  -0.37317	  -1.45935	  -0.62306	  -0.66760	   1.66089	  -0.38605	   0.00000
   0.14104	   0.63291	   0.20121	  -0.45945	   0.41582	  -0.81561	   1.00000
  -0.94182	  -0.19511	  -0.46155	  -2.64745	  -0.29727	  -1.64596	   0.00000
  -0.70283	   0.21096	   0.62215	  -0.36857	   1.23673	  -0.53406	   0.00000
  -1.37884	  -0.64529	  -0.25112	  -1.21908	  -1.06201	   0.75598	   0.00000
   2.92525	   1.38137	  -1.40083	   1.20570	  -1.82655	   0.25267	   1.00000
   0.57175	   0.39147	   0.31532	  -1.16037	  -0.53312	   0.33997	   1.00000
  -0.04588	   2.44009	  -0.13279	   1.12318	  -2.11534	  -1.10794	   1.00000
  -1.05706	   0.86322	  -1.93065	  -0.54076	  -0.62094	  -2.36190	   1.00000
  -1.82469	   0.49897	   0.28884	  -0.58216	   0.46754	   0.15704	   1.00000
   0.24174	   0.45755	  -0.15328	  -1.81209	   0.61439	   1.31970	   1.00000
  -0.14515	   0.60050	  -0.74316	   2.39409	  -1.71139	   1.20270	   1.00000
   0.50199	   1.40232	   0.38939	   1.26302	   0.28918	  -0.42371	   1.00000
   0.69233	  -0.91471	   0.50038	  -1.48470	  -0.67059	   0.74542	   0.00000
   1.01228	   0.39392	   0.55872	   0.00022	   0.47542	   0.66233	   1.00000
  -0.04218	  -0.21979	  -0.70057	  -0.27183	   0.31990	   0.17923	   1.00000
   0.62201	  -0.97450	  -0.51506	  -0.61485	   0.78385	  -1.34962	   0.00000
  -0.40754	  -0.80954	   0.64357	   0.62126	   0.39766	   0.35583	   0.00000
  -0.85145	  -0.15958	   0.32488	  -0.81273	  -1.16616	  -0.62121	   0.00000
  -0.33818	   0.32534	  -0.83040	  -0.22283	   0.46036	  -0.84300	   0.00000
   0.76897	  -0.95149	  -0.64517	   0.65306	   0.92487	   0.07618	   0.00000
   0.60650	  -1.26313	  -1.56336	  -0.29185	   2.11460	  -0.91156	   0.00000
  -0.01261	  -1.99058	   0.44368	   0.89828	   0.08259	  -0.14698	   0.00000
   0.32243	  -0.15895	  -0.58347	  -0.31486	   0.67497	  -1.29404	   0.00000
   1.60751	  -0.26864	   1.40784	   0.01928	   0.81213	  -0.37820	   1.00000
  -1.80241	  -1.03624	   0.96609	   0.15288	  -0.21895	  -0.34625	   0.00000
  -1.25507	  -0.59299	  -0.28251	  -1.09553	  -0.16399	  -0.80512	   0.00000
  -0.01303	   2.12788	  -2.94865	   0.16831	   0.35872	   0.99754	   1.00000
   0.70036	   0.67418	   0.46251	   0.75187	  -0.78342	  -0.43782	   1.00000
  -0.21527	  -0.34024	   0.30630	   0.02632	   0.60598	  -0.36522	   1.00000
   0.90309	  -0.85755	  -0.46688	  -0.54811	   0.54446	  -0.49837	   0.00000
  -3.00744	   0.12857	  -0.87324	  -1.01668	  -1.41246	  -0.35415	   0.00000
  -2.33047	  -0.19748	  -0.31781	  -0.03266	  -0.02332	   0.46495	   0.00000
  -0.56780	   1.30914	   1.31567	   0.63063	   0.08800	   0.44585	   1.00000
   2.66732	  -0.04916	   1.17330	  -1.05694	   0.12751	   0.12130	   1.00000
  -0.00007	  -0.80063	   0.01390	  -1.31007	   1.08100	  -1.20468	   0.00000
  -2.24145	  -1.91712	  -0.77328	   0.84507	   0.64021	   1.12456	   0.00000
  -0.36003	  -1.61338	   1.61545	   1.13833	   0.76347	  -1.04888	   0.00000
   0.61749	   0.67243	  -0.73800	   0.21617	   0.93246	   1.56598	   1.00000
   0.96222	   0.27647	   0.20653	   1.48736	   0.38460	   0.33281	   1.00000
   0.47055	  -1.09478	  -0.95434	   0.10630	  -1.72443	   0.42389	   1.00000
  -0.23580	   0.71410	   0.80405	   0.01319	   0.39930	  -0.08510	   0.00000
   0.67879	  -0.45897	  -0.41871	  -1.04831	  -0.31852	  -0.22094	   1.00000
   1.15362	  -0.50405	   1.31014	   0.85976	   0.16880	   0.25329	   1.00000
  -0.55473	  -2.65715	  -0.05626	  -1.77680	  -0.07041	  -0.35110	   0.00000
  -0.12360	   0.49386	   1.03970	   1.58635	   0.66104	  -0.02937	   1.00000
  -0.13610	  -0.11122	   0.80874	   2.78235	  -0.60908	  -1.69518	   0.00000
  -1.70554	  -1.14133	   1.03770	   1.66192	  -0.45232	   0.33492	   0.00000
  -1.25710	   0.30658	   0.62073	   0.32722	   1.08255	  -1.34777	   0.00000
  -2.31862	  -0.03512	  -0.03677	   0.63734	   1.00886	  -1.03783	   0.00000
   0.08434	  -0.20777	   0.10327	  -0.31655	  -0.56823	  -0.07488	   1.00000
  -0.29767	  -1.20076	  -0.76642	   1.02892	  -1.33706	  -0.65864	   0.00000
  -0.33903	   1.34427	   0.77798	   0.09492	   1.00580	  -1.73948	   1.00000
  -0.03440	  -0.28822	  -1.71942	  -1.54407	   1.62926	   0.22085	   0.00000
   0.51927	   0.77946	  -0.99622	   0.30504	  -1.28621	   0.35943	   1.00000
  -0.67258	  -0.03576	  -0.45999	   0.11992	  -0.69619	   0.42487	   0.00000
   1.17361	  -0.49150	  -1.07376	  -1.25310	   0.23148	  -1.09712	   1.00000
  -1.59223	  -0.65107	   0.49244	   1.29038	   0.72500	  -1.86250	   0.00000
  -0.01365	   0.44762	   0.50630	  -0.02415	   0.68363	  -0.81888	   1.00000
  -0.09835	  -0.24344	  -2.37631	  -1.69550	  -0.17571	   0.52107	   0.00000
   0.84988	   0.33033	   0.32568	   0.46444	  -0.90639	   0.10909	   1.00000
  -0.49499	  -0.12478	   1.02951	   0.25892	  -1.34774	  -0.70828	   0.00000
   1.06873	   0.94568	  -1.09636	  -1.30971	  -1.13465	  -1.18700	   1.00000
  -0.23387	   0.33876	   1.05090	  -0.55001	   0.32273	  -1.01852	   1.00000
  -0.10181	  -0.08587	   2.21310	  -1.08130	   1.36072	  -0.01050	   1.00000
  -0.14908	   0.08368	  -0.30206	   0.60900	  -2.86352	  -1.08591	   1.00000
   0.69810	   0.31973	   0.32808	   1.71567	   0.22924	   1.01352	   1.00000
   0.85315	  -0.52246	  -0.01425	   0.41687	   0.40610	  -0.21512	   0.00000
  -0.60474	   0.06679	   0.07412	  -0.61551	  -1.32654	   0.81286	   1.00000
  -1.40889	   0.95991	   0.32330	  -0.11956	   0.27515	   1.11233	   1.00000
  -0.98110	  -1.29443	   1.85111	   0.19585	   0.71213	  -0.23694	   0.00000
   0.16518	  -1.61218	  -0.09322	   2.21967	  -0.69218	  -0.71966	   0.00000
  -0.01665	  -0.46102	  -0.17472	   0.78926	   0.61547	   1.33567	   0.00000
   0.14093	  -0.06867	  -1.97740	   0.74013	   0.22005	  -2.00307	   0.00000
  -0.72517	  -0.62099	   0.82128	  -0.23911	  -0.57545	  -1.78880	   0.00000
   0.79574	  -0.50943	   1.37100	   0.95180	   0.33230	   0.53553	   1.00000
  -0.17644	  -1.32961	   1.30171	   0.51047	   2.14211	  -1.92582	   0.00000
  -1.63343	  -0.65199	   0.52136	   0.72158	   0.72507	  -1.06791	   0.00000
   0.15535	   0.38743	  -1.84917	   1.32061	   0.68707	   0.46661	   1.00000
   0.54743	   0.25487	  -2.26821	   0.26459	   0.55160	   0.67996	   0.00000
   0.14376	   0.60573	   0.77340	   1.18243	  -0.51320	  -0.60682	   0.00000
   0.13022	  -1.11569	   0.21875	   0.94175	  -0.16444	   0.03763	   0.00000
   0.22717	   1.75582	   1.35154	   0.76044	   1.95574	  -0.89546	   1.00000
  -1.05373	   1.37696	  -0.59788	   0.15196	   0.58525	  -0.18873	   0.00000
   1.53175	  -0.50676	  -0.18605	  -1.50201	   0.79713	   0.06705	   1.00000
  -0.32649	  -0.25400	   0.77510	  -0.42385	  -0.45064	   0.23679	   0.00000
   1.46685	   0.11695	  -1.16142	   1.38138	   1.48491	  -0.72611	   1.00000
  -0.55413	   1.40909	   0.51507	  -0.32400	   0.28368	   0.19889	   1.00000
   0.96668	  -0.20617	  -2.31152	  -0.90879	  -0.60324	   1.13700	   0.00000
   0.24018	  -0.38262	  -1.19661	  -0.42964	   0.47056	   0.26282	   0.00000
   0.10031	   0.07441	   0.18019	  -1.50562	  -1.03612	  -0.17442	   0.00000
  -0.93879	  -1.07011	   0.27263	   1.03803	   0.20244	   1.03858	   0.00000
   1.20582	   0.26668	  -0.16923	   0.91796	   2.07307	   1.92896	   1.00000
   0.41897	   0.01597	  -0.59522	  -0.20801	  -0.16823	  -0.62414	   1.00000
  -0.09025	  -1.08010	   0.00052	   0.42616	   0.30448	  -1.07080	   0.00000
   1.20737	   0.30200	   0.60884	  -1.24802	  -0.15413	   0.78459	   1.00000
   0.08858	  -1.12213	  -0.36390	  -0.10674	  -0.69105	   0.22137	   0.00000
   2.20981	  -0.06037	  -2.21191	  -0.18438	   1.40617	   1.23953	   1.00000
   1.01668	   0.43022	  -0.60875	   0.22439	   0.46112	  -1.66994	   1.00000
  -0.33071	   0.80304	   0.89070	   1.25103	  -0.23209	  -0.57926	   1.00000
   1.35838	   0.38136	  -0.77530	  -0.40906	  -0.49389	  -0.75905	   1.00000
   0.06086	  -0.51777	   0.19693	  -0.34103	  -0.20430	   0.17212	   0.00000
   2.00589	  -0.57452	   0.42071	  -0.87422	  -0.04569	   0.67964	   1.00000
   0.08166	  -1.21334	  -0.83308	   0.02217	   0.93974	   0.29839	   0.00000
  -0.07921	   1.03595	   0.04839	   0.03111	   0.96989	  -2.51160	   1.00000
   0.09397	  -1.07737	   1.95499	   1.98297	   0.02576	   0.44358	   0.00000
   0.39951	  -1.05818	  -1.63419	   0.40967	  -0.22386	  -1.09328	   0.00000
   1.54931	  -0.71945	   0.14743	   0.56622	  -0.29350	   0.31892	   1.00000
   0.29286	   0.79119	   0.36371	  -0.62457	   1.00036	  -1.43477	   1.00000
  -0.10671	   0.35751	   0.95120	  -1.75553	   0.89384	  -0.41416	   1.00000
  -0.49346	   0.47341	  -1.10523	  -0.05485	   1.11741	   1.26276	   0.00000
   0.78568	   1.37559	  -0.99540	   1.26803	  -1.43902	   1.29169	   1.00000
  -0.55435	  -0.34133	  -1.48661	  -1.44477	  -1.31584	  -0.79688	   1.00000
  -1.16883	  -0.72164	  -0.29250	  -0.75653	  -0.41390	  -1.67459	   0.00000
  -0.94225	   1.41611	  -0.07567	   0.58427	   0.43024	   0.62685	   0.00000
  -0.46493	  -1.06573	   0.83469	  -1.82777	  -2.27301	  -0.28234	   0.00000
  -0.12443	  -0.57587	  -0.02257	   0.14563	  -0.61090	   1.54257	   0.00000
   1.05317	  -0.05546	  -2.08406	  -1.09186	   0.61641	  -0.66584	   1.00000
  -0.57724	  -0.56768	   0.49495	  -0.96497	   0.35621	  -0.27007	   0.00000
   1.19713	   1.04918	  -0.38149	   1.30640	   0.95950	   1.08133	   1.00000
  -1.63771	  -0.54600	   1.16133	   1.16002	  -0.59015	  -1.77929	   0.00000
   2.63460	   0.00004	  -0.33544	   1.13794	   1.86159	   1.38935	   1.00000
  -1.58642	  -0.11348	  -1.00394	   2.15652	   0.34029	  -0.28355	   0.00000
   0.19809	  -0.19021	  -1.15998	  -0.86900	  -0.01818	   1.13815	   0.00000
  -0.21758	   1.11222	   2.52650	   1.56362	   0.81516	  -0.55009	   1.00000
  -0.78531	   0.03620	  -0.31914	   0.43684	   1.20269	  -0.38045	   0.00000
   0.67641	  -0.52026	   0.38844	  -0.65942	  -0.92990	   0.28357	   1.00000
   1.05721	  -0.92872	   0.10331	   0.23781	   0.60946	   0.64065	   0.00000
  -0.17219	   0.46732	   1.43304	  -0.03860	   1.27071	  -1.93215	   1.00000
   1.20938	   0.20769	  -0.01584	  -0.20205	   0.45470	   0.45220	   1.00000
   0.06406	  -0.52686	  -0.54523	  -0.71710	   0.96834	   0.05652	   0.00000
  -1.06378	  -1.41587	  -0.10958	   0.75231	  -1.07313	   0.02972	   0.00000
  -0.07919	   0.92099	  -0.73527	  -3.00874	   0.77856	   0.12662	   1.00000
  -0.52750	  -1.24512	  -0.92270	  -1.20968	   1.69144	  -1.13179	   0.00000
   0.46021	   0.31770	   0.07744	  -1.48307	  -0.21987	  -0.09131	   0.00000
  -0.39917	   1.36312	   0.09530	   1.11323	  -2.25474	  -1.48132	   1.00000
  -0.07418	  -0.66942	  -0.37274	  -0.07367	   1.20588	  -1.63108	   0.00000
  -1.08536	  -0.52738	  -1.06486	   0.22784	   0.63076	  -0.13348	   0.00000
   1.06936	   0.11683	  -0.29651	   0.86078	  -1.88442	  -0.57778	   1.00000
  -0.35563	  -0.14164	   0.80640	   0.02300	  -0.34002	   2.10170	   0.00000
  -1.06948	   1.09029	   0.86403	  -0.01007	  -1.41752	   1.88218	   1.00000
   2.63147	  -1.55057	   1.06148	   0.56631	  -0.14087	  -1.03279	   1.00000
  -1.41297	   0.84570	  -0.47327	  -0.45740	  -0.22820	  -0.46871	   0.00000
   0.50743	   1.27137	  -0.97344	  -0.31472	   0.69346	   0.90247	   1.00000
  -2.16367	   0.86154	  -0.44093	  -0.59166	   1.08402	  -0.26689	   0.00000
   0.30852	  -0.68030	  -0.49072	   0.36338	  -0.13112	  -0.34315	   1.00000
   0.18811	  -0.94369	  -0.42602	  -1.73093	  -0.45479	   0.90623	   0.00000
  -0.25238	  -0.80424	  -0.32142	   0.74155	   0.03087	  -1.44101	   0.00000
  -1.36354	   1.27649	  -1.26927	   0.97890	  -2.92306	  -1.84234	   1.00000
  -0.85853	  -1.43931	  -0.68435	   0.44549	   0.19248	   0.14031	   0.00000
  -0.80656	   0.64606	  -1.04503	   0.99967	  -0.02518	   0.32820	   1.00000
  -1.17412	   0.17602	   0.92680	  -0.71727	  -0.13616	   1.41221	   0.00000
  -0.94805	   0.60223	   1.00433	   0.45005	   1.31432	  -1.44402	   1.00000
   1.43513	  -0.62890	  -1.94337	   0.20971	   1.36817	  -0.28649	   1.00000
   0.39121	   0.20524	  -0.12346	  -0.13010	   2.50210	  -1.17671	   1.00000
   1.33083	  -0.90543	  -0.03587	   0.36834	  -1.77665	  -0.27299	   1.00000
  -0.98884	  -2.28673	  -1.07790	   1.60219	   2.90163	  -0.38138	   0.00000
  -0.43130	  -0.50801	   0.84304	   1.34921	   0.42759	   1.28395	   0.00000
  -1.73705	  -0.37029	  -1.62978	   0.59664	  -0.01540	  -0.32715	   0.00000
  -1.19046	  -0.35627	   0.46721	  -0.28697	  -1.10516	   0.14734	   0.00000
  -0.29111	   1.68886	   0.13027	  -2.20141	   0.20605	   0.53737	   1.00000
  -0.42061	   1.02486	  -1.30482	  -0.64664	   0.15834	  -0.56182	   1.00000
   1.77735	   1.28682	   0.71661	  -0.41416	   0.37272	  -1.89621	   1.00000
   0.10805	  -1.44986	  -0.44054	   0.03226	   0.98768	  -0.46393	   0.00000
  -0.26510	   0.42692	  -1.65563	   0.27648	   0.06262	   1.92370	   1.00000
   0.45946	   0.76901	  -0.75389	   0.05239	  -1.12218	  -1.66772	   1.00000
   0.02688	   1.20687	  -0.80540	   0.99769	   3.43787	   0.14644	   0.00000
  -1.08570	   2.25098	   1.73982	  -0.44187	  -2.86374	  -0.34661	   0.00000
  -0.62689	  -1.38531	   0.84706	   1.19624	   0.92454	  -0.03222	   0.00000
